algorithm,iteration,gap,record_gap,time_s
SGPTL,5275,1.172220e-03,4.770362e-05,9.946454e-02
SGPTL,5276,1.171901e-03,4.770362e-05,9.948388e-02
SGPTL,5277,1.214924e-03,4.770362e-05,9.950146e-02
SGPTL,5278,1.280745e-03,4.770362e-05,9.952017e-02
SGPTL,5279,1.256545e-03,4.770362e-05,9.953979e-02
SGPTL,5280,1.245635e-03,4.770362e-05,9.955938e-02
SGPTL,5281,1.351672e-03,4.770362e-05,9.957696e-02
SGPTL,5282,1.389296e-03,4.770362e-05,9.959658e-02
SGPTL,5283,1.494011e-03,4.770362e-05,9.961629e-02
SGPTL,5284,1.429595e-03,4.770362e-05,9.963367e-02
SGPTL,5285,1.352821e-03,4.770362e-05,9.965304e-02
SGPTL,5286,1.394276e-03,4.770362e-05,9.967046e-02
SGPTL,5287,1.312016e-03,4.770362e-05,9.968921e-02
SGPTL,5288,1.177693e-03,4.770362e-05,9.970863e-02
SGPTL,5289,1.175405e-03,4.770362e-05,9.972633e-02
SGPTL,5290,1.173963e-03,4.770362e-05,9.974479e-02
SGPTL,5291,1.137043e-03,4.770362e-05,9.976663e-02
SGPTL,5292,1.199349e-03,4.770362e-05,9.978608e-02
SGPTL,5293,1.206717e-03,4.770362e-05,9.980342e-02
SGPTL,5294,1.267895e-03,4.770362e-05,9.982288e-02
SGPTL,5295,1.304933e-03,4.770362e-05,9.984054e-02
SGPTL,5296,1.257913e-03,4.770362e-05,9.985921e-02
SGPTL,5297,1.264164e-03,4.770362e-05,9.987867e-02
SGPTL,5298,1.224773e-03,4.770362e-05,9.989621e-02
SGPTL,5299,1.119570e-03,4.770362e-05,9.991479e-02
SGPTL,5300,1.108512e-03,4.770362e-05,9.993396e-02
SGPTL,5301,1.146528e-03,4.770362e-05,9.995150e-02
SGPTL,5302,1.222809e-03,4.770362e-05,9.997013e-02
SGPTL,5303,1.260060e-03,4.770362e-05,9.998963e-02
SGPTL,5304,1.298288e-03,4.770362e-05,1.000073e-01
SGPTL,5305,1.383430e-03,4.770362e-05,1.000257e-01
SGPTL,5306,1.509500e-03,4.770362e-05,1.000449e-01
SGPTL,5307,1.462092e-03,4.770362e-05,1.000625e-01
SGPTL,5308,1.344038e-03,4.770362e-05,1.000810e-01
SGPTL,5309,1.216744e-03,4.770362e-05,1.001003e-01
SGPTL,5310,1.179390e-03,4.770362e-05,1.001179e-01
SGPTL,5311,1.198174e-03,4.770362e-05,1.001365e-01
SGPTL,5312,1.218903e-03,4.770362e-05,1.001558e-01
SGPTL,5313,1.231774e-03,4.770362e-05,1.001733e-01
SGPTL,5314,1.293508e-03,4.770362e-05,1.001920e-01
SGPTL,5315,1.412125e-03,4.770362e-05,1.002117e-01
SGPTL,5316,1.428269e-03,4.770362e-05,1.002292e-01
SGPTL,5317,1.380871e-03,4.770362e-05,1.002478e-01
SGPTL,5318,1.509472e-03,4.770362e-05,1.002671e-01
SGPTL,5319,1.517733e-03,4.770362e-05,1.002846e-01
SGPTL,5320,1.458507e-03,4.770362e-05,1.003030e-01
SGPTL,5321,1.339598e-03,4.770362e-05,1.003223e-01
SGPTL,5322,1.362904e-03,4.770362e-05,1.003398e-01
SGPTL,5323,1.449734e-03,4.770362e-05,1.003585e-01
SGPTL,5324,1.367204e-03,4.770362e-05,1.003779e-01
SGPTL,5325,1.279784e-03,4.770362e-05,1.003953e-01
SGPTL,5326,1.242577e-03,4.770362e-05,1.004137e-01
SGPTL,5327,1.185291e-03,4.770362e-05,1.004333e-01
SGPTL,5328,1.184268e-03,4.770362e-05,1.004507e-01
SGPTL,5329,1.246068e-03,4.770362e-05,1.004690e-01
SGPTL,5330,1.312120e-03,4.770362e-05,1.004882e-01
SGPTL,5331,1.490025e-03,4.770362e-05,1.005058e-01
SGPTL,5332,1.486739e-03,4.770362e-05,1.005243e-01
SGPTL,5333,1.534452e-03,4.770362e-05,1.005437e-01
SGPTL,5334,1.461577e-03,4.770362e-05,1.005613e-01
SGPTL,5335,1.380297e-03,4.770362e-05,1.005804e-01
SGPTL,5336,1.294807e-03,4.770362e-05,1.006000e-01
SGPTL,5337,1.156630e-03,4.770362e-05,1.006176e-01
SGPTL,5338,1.130771e-03,4.770362e-05,1.006366e-01
SGPTL,5339,1.179124e-03,4.770362e-05,1.006555e-01
SGPTL,5340,1.238368e-03,4.770362e-05,1.006746e-01
SGPTL,5341,1.200654e-03,4.770362e-05,1.007004e-01
SGPTL,5342,1.233242e-03,4.770362e-05,1.007199e-01
SGPTL,5343,1.378906e-03,4.770362e-05,1.007396e-01
SGPTL,5344,1.400500e-03,4.770362e-05,1.007570e-01
SGPTL,5345,1.408550e-03,4.770362e-05,1.007765e-01
SGPTL,5346,1.408659e-03,4.770362e-05,1.007942e-01
SGPTL,5347,1.460464e-03,4.770362e-05,1.008129e-01
SGPTL,5348,1.375064e-03,4.770362e-05,1.008324e-01
SGPTL,5349,1.295773e-03,4.770362e-05,1.008499e-01
SGPTL,5350,1.165773e-03,4.770362e-05,1.008684e-01
SGPTL,5351,1.161587e-03,4.770362e-05,1.008878e-01
SGPTL,5352,1.220151e-03,4.770362e-05,1.009055e-01
SGPTL,5353,1.277446e-03,4.770362e-05,1.009241e-01
SGPTL,5354,1.159304e-03,4.770362e-05,1.009435e-01
SGPTL,5355,1.182884e-03,4.770362e-05,1.009610e-01
SGPTL,5356,1.217331e-03,4.770362e-05,1.009795e-01
SGPTL,5357,1.286883e-03,4.770362e-05,1.009988e-01
SGPTL,5358,1.231715e-03,4.770362e-05,1.010166e-01
SGPTL,5359,1.131888e-03,4.770362e-05,1.010353e-01
SGPTL,5360,1.151578e-03,4.770362e-05,1.010546e-01
SGPTL,5361,1.190890e-03,4.770362e-05,1.010722e-01
SGPTL,5362,1.272268e-03,4.770362e-05,1.010907e-01
SGPTL,5363,1.199859e-03,4.770362e-05,1.011104e-01
SGPTL,5364,1.144497e-03,4.770362e-05,1.011297e-01
SGPTL,5365,1.109564e-03,4.770362e-05,1.011471e-01
SGPTL,5366,1.091584e-03,4.770362e-05,1.011664e-01
SGPTL,5367,1.037038e-03,4.770362e-05,1.011842e-01
SGPTL,5368,9.342049e-04,4.770362e-05,1.012027e-01
SGPTL,5369,9.292852e-04,4.770362e-05,1.012219e-01
SGPTL,5370,9.227851e-04,4.770362e-05,1.012394e-01
SGPTL,5371,9.694331e-04,4.770362e-05,1.012581e-01
SGPTL,5372,1.008160e-03,4.770362e-05,1.012775e-01
SGPTL,5373,1.071941e-03,4.770362e-05,1.012949e-01
SGPTL,5374,1.094659e-03,4.770362e-05,1.013134e-01
SGPTL,5375,1.095094e-03,4.770362e-05,1.013328e-01
SGPTL,5376,1.122476e-03,4.770362e-05,1.013503e-01
SGPTL,5377,1.214171e-03,4.770362e-05,1.013688e-01
SGPTL,5378,1.196501e-03,4.770362e-05,1.013881e-01
SGPTL,5379,1.139788e-03,4.770362e-05,1.014059e-01
SGPTL,5380,1.109269e-03,4.770362e-05,1.014244e-01
SGPTL,5381,1.103944e-03,4.770362e-05,1.014440e-01
SGPTL,5382,1.060718e-03,4.770362e-05,1.014615e-01
SGPTL,5383,9.529637e-04,4.770362e-05,1.014801e-01
SGPTL,5384,1.050792e-03,4.770362e-05,1.014994e-01
SGPTL,5385,1.180254e-03,4.770362e-05,1.015170e-01
SGPTL,5386,1.338792e-03,4.770362e-05,1.015354e-01
SGPTL,5387,1.383039e-03,4.770362e-05,1.015548e-01
SGPTL,5388,1.406731e-03,4.770362e-05,1.015724e-01
SGPTL,5389,1.349142e-03,4.770362e-05,1.015907e-01
SGPTL,5390,1.335141e-03,4.770362e-05,1.016100e-01
SGPTL,5391,1.282410e-03,4.770362e-05,1.016276e-01
SGPTL,5392,1.249360e-03,4.770362e-05,1.016460e-01
SGPTL,5393,1.339104e-03,4.770362e-05,1.016654e-01
SGPTL,5394,1.501715e-03,4.770362e-05,1.016828e-01
SGPTL,5395,1.583765e-03,4.770362e-05,1.017013e-01
SGPTL,5396,1.526231e-03,4.770362e-05,1.017205e-01
SGPTL,5397,1.531519e-03,4.770362e-05,1.017383e-01
SGPTL,5398,1.502506e-03,4.770362e-05,1.017568e-01
SGPTL,5399,1.416971e-03,4.770362e-05,1.017761e-01
SGPTL,5400,1.332482e-03,4.770362e-05,1.017936e-01
SGPTL,5401,1.224347e-03,4.770362e-05,1.018120e-01
SGPTL,5402,1.189791e-03,4.770362e-05,1.018315e-01
SGPTL,5403,1.157514e-03,4.770362e-05,1.018490e-01
SGPTL,5404,1.202265e-03,4.770362e-05,1.018675e-01
SGPTL,5405,1.245914e-03,4.770362e-05,1.018868e-01
SGPTL,5406,1.242494e-03,4.770362e-05,1.019044e-01
SGPTL,5407,1.349960e-03,4.770362e-05,1.019228e-01
SGPTL,5408,1.385048e-03,4.770362e-05,1.019421e-01
SGPTL,5409,1.288087e-03,4.770362e-05,1.019597e-01
SGPTL,5410,1.281667e-03,4.770362e-05,1.019782e-01
SGPTL,5411,1.314831e-03,4.770362e-05,1.019978e-01
SGPTL,5412,1.420014e-03,4.770362e-05,1.020154e-01
SGPTL,5413,1.509534e-03,4.770362e-05,1.020338e-01
SGPTL,5414,1.474044e-03,4.770362e-05,1.020531e-01
SGPTL,5415,1.326972e-03,4.770362e-05,1.020706e-01
SGPTL,5416,1.303633e-03,4.770362e-05,1.020892e-01
SGPTL,5417,1.339852e-03,4.770362e-05,1.021084e-01
SGPTL,5418,1.280674e-03,4.770362e-05,1.021302e-01
SGPTL,5419,1.281453e-03,4.770362e-05,1.021478e-01
SGPTL,5420,1.278007e-03,4.770362e-05,1.021673e-01
SGPTL,5421,1.315891e-03,4.770362e-05,1.021848e-01
SGPTL,5422,1.273880e-03,4.770362e-05,1.022033e-01
SGPTL,5423,1.339920e-03,4.770362e-05,1.022228e-01
SGPTL,5424,1.298209e-03,4.770362e-05,1.022404e-01
SGPTL,5425,1.290090e-03,4.770362e-05,1.022588e-01
SGPTL,5426,1.252058e-03,4.770362e-05,1.022782e-01
SGPTL,5427,1.163748e-03,4.770362e-05,1.022958e-01
SGPTL,5428,1.114992e-03,4.770362e-05,1.023144e-01
SGPTL,5429,1.157177e-03,4.770362e-05,1.023337e-01
SGPTL,5430,1.152248e-03,4.770362e-05,1.023515e-01
SGPTL,5431,1.154515e-03,4.770362e-05,1.023700e-01
SGPTL,5432,1.175686e-03,4.770362e-05,1.023894e-01
SGPTL,5433,1.163160e-03,4.770362e-05,1.024125e-01
SGPTL,5434,1.243100e-03,4.770362e-05,1.024291e-01
SGPTL,5435,1.243461e-03,4.770362e-05,1.024481e-01
SGPTL,5436,1.245285e-03,4.770362e-05,1.024654e-01
SGPTL,5437,1.183358e-03,4.770362e-05,1.024839e-01
SGPTL,5438,1.119528e-03,4.770362e-05,1.025033e-01
SGPTL,5439,1.095091e-03,4.770362e-05,1.025210e-01
SGPTL,5440,1.144765e-03,4.770362e-05,1.025393e-01
SGPTL,5441,1.238018e-03,4.770362e-05,1.025585e-01
SGPTL,5442,1.276658e-03,4.770362e-05,1.025761e-01
SGPTL,5443,1.290497e-03,4.770362e-05,1.025945e-01
SGPTL,5444,1.402954e-03,4.770362e-05,1.026157e-01
SGPTL,5445,1.489127e-03,4.770362e-05,1.026353e-01
SGPTL,5446,1.397761e-03,4.770362e-05,1.026525e-01
SGPTL,5447,1.368085e-03,4.770362e-05,1.026721e-01
SGPTL,5448,1.331546e-03,4.770362e-05,1.026895e-01
SGPTL,5449,1.318645e-03,4.770362e-05,1.027079e-01
SGPTL,5450,1.205762e-03,4.770362e-05,1.027274e-01
SGPTL,5451,1.250386e-03,4.770362e-05,1.027450e-01
SGPTL,5452,1.233926e-03,4.770362e-05,1.027636e-01
SGPTL,5453,1.149994e-03,4.770362e-05,1.027830e-01
SGPTL,5454,1.147011e-03,4.770362e-05,1.028007e-01
SGPTL,5455,1.154776e-03,4.770362e-05,1.028192e-01
SGPTL,5456,1.176394e-03,4.770362e-05,1.028388e-01
SGPTL,5457,1.215085e-03,4.770362e-05,1.028563e-01
SGPTL,5458,1.206919e-03,4.770362e-05,1.028748e-01
SGPTL,5459,1.182006e-03,4.770362e-05,1.028942e-01
SGPTL,5460,1.171573e-03,4.770362e-05,1.029118e-01
SGPTL,5461,1.170581e-03,4.770362e-05,1.029303e-01
SGPTL,5462,1.230177e-03,4.770362e-05,1.029496e-01
SGPTL,5463,1.247051e-03,4.770362e-05,1.029671e-01
SGPTL,5464,1.388219e-03,4.770362e-05,1.029856e-01
SGPTL,5465,1.418113e-03,4.770362e-05,1.030050e-01
SGPTL,5466,1.436657e-03,4.770362e-05,1.030227e-01
SGPTL,5467,1.401542e-03,4.770362e-05,1.030414e-01
SGPTL,5468,1.279340e-03,4.770362e-05,1.030609e-01
SGPTL,5469,1.210672e-03,4.770362e-05,1.030783e-01
SGPTL,5470,1.259089e-03,4.770362e-05,1.030968e-01
SGPTL,5471,1.185004e-03,4.770362e-05,1.031162e-01
SGPTL,5472,1.165776e-03,4.770362e-05,1.031338e-01
SGPTL,5473,1.167749e-03,4.770362e-05,1.031521e-01
SGPTL,5474,1.164937e-03,4.770362e-05,1.031680e-01
SGPTL,5475,1.135143e-03,4.770362e-05,1.031868e-01
SGPTL,5476,1.146713e-03,4.770362e-05,1.032052e-01
SGPTL,5477,1.098159e-03,4.770362e-05,1.032228e-01
SGPTL,5478,1.083186e-03,4.770362e-05,1.032417e-01
SGPTL,5479,1.102075e-03,4.770362e-05,1.032611e-01
SGPTL,5480,1.168604e-03,4.770362e-05,1.032803e-01
SGPTL,5481,1.214503e-03,4.770362e-05,1.032998e-01
SGPTL,5482,1.232742e-03,4.770362e-05,1.033174e-01
SGPTL,5483,1.246923e-03,4.770362e-05,1.033359e-01
SGPTL,5484,1.280701e-03,4.770362e-05,1.033552e-01
SGPTL,5485,1.315424e-03,4.770362e-05,1.033727e-01
SGPTL,5486,1.354939e-03,4.770362e-05,1.033910e-01
SGPTL,5487,1.290251e-03,4.770362e-05,1.034105e-01
SGPTL,5488,1.356145e-03,4.770362e-05,1.034297e-01
SGPTL,5489,1.392921e-03,4.770362e-05,1.034484e-01
SGPTL,5490,1.349885e-03,4.770362e-05,1.034679e-01
SGPTL,5491,1.266148e-03,4.770362e-05,1.034856e-01
SGPTL,5492,1.242760e-03,4.770362e-05,1.035040e-01
SGPTL,5493,1.276482e-03,4.770362e-05,1.035235e-01
SGPTL,5494,1.282934e-03,4.770362e-05,1.035410e-01
SGPTL,5495,1.323349e-03,4.770362e-05,1.035596e-01
SGPTL,5496,1.411360e-03,4.770362e-05,1.035789e-01
SGPTL,5497,1.442309e-03,4.770362e-05,1.035965e-01
SGPTL,5498,1.414261e-03,4.770362e-05,1.036150e-01
SGPTL,5499,1.388862e-03,4.770362e-05,1.036345e-01
SGPTL,5500,1.363889e-03,4.770362e-05,1.036519e-01
SGPTL,5501,1.321532e-03,4.770362e-05,1.036705e-01
SGPTL,5502,1.194981e-03,4.770362e-05,1.036898e-01
SGPTL,5503,1.259811e-03,4.770362e-05,1.037074e-01
SGPTL,5504,1.188369e-03,4.770362e-05,1.037258e-01
SGPTL,5505,1.216371e-03,4.770362e-05,1.037450e-01
SGPTL,5506,1.241173e-03,4.770362e-05,1.037644e-01
SGPTL,5507,1.233578e-03,4.770362e-05,1.037835e-01
SGPTL,5508,1.222091e-03,4.770362e-05,1.038020e-01
SGPTL,5509,1.269645e-03,4.770362e-05,1.038214e-01
SGPTL,5510,1.359034e-03,4.770362e-05,1.038403e-01
SGPTL,5511,1.372914e-03,4.770362e-05,1.038599e-01
SGPTL,5512,1.317629e-03,4.770362e-05,1.038775e-01
SGPTL,5513,1.250166e-03,4.770362e-05,1.038959e-01
SGPTL,5514,1.227740e-03,4.770362e-05,1.039153e-01
SGPTL,5515,1.255181e-03,4.770362e-05,1.039328e-01
SGPTL,5516,1.228239e-03,4.770362e-05,1.039512e-01
SGPTL,5517,1.245593e-03,4.770362e-05,1.039706e-01
SGPTL,5518,1.259249e-03,4.770362e-05,1.039881e-01
SGPTL,5519,1.354940e-03,4.770362e-05,1.040067e-01
SGPTL,5520,1.342056e-03,4.770362e-05,1.040260e-01
SGPTL,5521,1.274964e-03,4.770362e-05,1.040436e-01
SGPTL,5522,1.211922e-03,4.770362e-05,1.040621e-01
SGPTL,5523,1.114498e-03,4.770362e-05,1.040815e-01
SGPTL,5524,1.156939e-03,4.770362e-05,1.040989e-01
SGPTL,5525,1.184271e-03,4.770362e-05,1.041173e-01
SGPTL,5526,1.177622e-03,4.770362e-05,1.041367e-01
SGPTL,5527,1.252940e-03,4.770362e-05,1.041542e-01
SGPTL,5528,1.331814e-03,4.770362e-05,1.041726e-01
SGPTL,5529,1.454394e-03,4.770362e-05,1.041920e-01
SGPTL,5530,1.493866e-03,4.770362e-05,1.042095e-01
SGPTL,5531,1.373246e-03,4.770362e-05,1.042282e-01
SGPTL,5532,1.223635e-03,4.770362e-05,1.042477e-01
SGPTL,5533,1.111682e-03,4.770362e-05,1.042653e-01
SGPTL,5534,1.107798e-03,4.770362e-05,1.042836e-01
SGPTL,5535,1.142267e-03,4.770362e-05,1.043031e-01
SGPTL,5536,1.115797e-03,4.770362e-05,1.043207e-01
SGPTL,5537,1.132202e-03,4.770362e-05,1.043392e-01
SGPTL,5538,1.177541e-03,4.770362e-05,1.043588e-01
SGPTL,5539,1.277838e-03,4.770362e-05,1.043763e-01
SGPTL,5540,1.349903e-03,4.770362e-05,1.043950e-01
SGPTL,5541,1.471656e-03,4.770362e-05,1.044138e-01
SGPTL,5542,1.501665e-03,4.770362e-05,1.044334e-01
SGPTL,5543,1.548294e-03,4.770362e-05,1.044522e-01
SGPTL,5544,1.539762e-03,4.770362e-05,1.044715e-01
SGPTL,5545,1.484069e-03,4.770362e-05,1.044890e-01
SGPTL,5546,1.435234e-03,4.770362e-05,1.045090e-01
SGPTL,5547,1.364724e-03,4.770362e-05,1.045288e-01
SGPTL,5548,1.231641e-03,4.770362e-05,1.045485e-01
SGPTL,5549,1.163507e-03,4.770362e-05,1.045658e-01
SGPTL,5550,1.230872e-03,4.770362e-05,1.045852e-01
SGPTL,5551,1.298678e-03,4.770362e-05,1.046029e-01
SGPTL,5552,1.319631e-03,4.770362e-05,1.046215e-01
SGPTL,5553,1.308777e-03,4.770362e-05,1.046411e-01
SGPTL,5554,1.328066e-03,4.770362e-05,1.046603e-01
SGPTL,5555,1.387575e-03,4.770362e-05,1.046777e-01
SGPTL,5556,1.286881e-03,4.770362e-05,1.046972e-01
SGPTL,5557,1.337628e-03,4.770362e-05,1.047147e-01
SGPTL,5558,1.403419e-03,4.770362e-05,1.047330e-01
SGPTL,5559,1.383885e-03,4.770362e-05,1.047525e-01
SGPTL,5560,1.316399e-03,4.770362e-05,1.047701e-01
SGPTL,5561,1.243705e-03,4.770362e-05,1.047886e-01
SGPTL,5562,1.219296e-03,4.770362e-05,1.048080e-01
SGPTL,5563,1.275480e-03,4.770362e-05,1.048258e-01
SGPTL,5564,1.350965e-03,4.770362e-05,1.048438e-01
SGPTL,5565,1.423539e-03,4.770362e-05,1.048598e-01
SGPTL,5566,1.513095e-03,4.770362e-05,1.048785e-01
SGPTL,5567,1.572668e-03,4.770362e-05,1.048970e-01
SGPTL,5568,1.546487e-03,4.770362e-05,1.049140e-01
SGPTL,5569,1.472638e-03,4.770362e-05,1.049328e-01
SGPTL,5570,1.339632e-03,4.770362e-05,1.049523e-01
SGPTL,5571,1.221545e-03,4.770362e-05,1.049708e-01
SGPTL,5572,1.161838e-03,4.770362e-05,1.049901e-01
SGPTL,5573,1.123208e-03,4.770362e-05,1.050077e-01
SGPTL,5574,1.134871e-03,4.770362e-05,1.050263e-01
SGPTL,5575,1.242869e-03,4.770362e-05,1.050458e-01
SGPTL,5576,1.342105e-03,4.770362e-05,1.050631e-01
SGPTL,5577,1.330055e-03,4.770362e-05,1.050816e-01
SGPTL,5578,1.328697e-03,4.770362e-05,1.051010e-01
SGPTL,5579,1.290442e-03,4.770362e-05,1.051185e-01
SGPTL,5580,1.227791e-03,4.770362e-05,1.051370e-01
SGPTL,5581,1.170196e-03,4.770362e-05,1.051563e-01
SGPTL,5582,1.113291e-03,4.770362e-05,1.051739e-01
SGPTL,5583,1.020979e-03,4.770362e-05,1.051926e-01
SGPTL,5584,1.022682e-03,4.770362e-05,1.052123e-01
SGPTL,5585,9.989650e-04,4.770362e-05,1.052314e-01
SGPTL,5586,1.001314e-03,4.770362e-05,1.052489e-01
SGPTL,5587,1.056462e-03,4.770362e-05,1.052685e-01
SGPTL,5588,1.044625e-03,4.770362e-05,1.052880e-01
SGPTL,5589,1.048430e-03,4.770362e-05,1.053072e-01
SGPTL,5590,1.153351e-03,4.770362e-05,1.053266e-01
SGPTL,5591,1.105307e-03,4.770362e-05,1.053461e-01
SGPTL,5592,1.146464e-03,4.770362e-05,1.053655e-01
SGPTL,5593,1.191783e-03,4.770362e-05,1.053847e-01
SGPTL,5594,1.196076e-03,4.770362e-05,1.054040e-01
SGPTL,5595,1.135302e-03,4.770362e-05,1.054237e-01
SGPTL,5596,9.874099e-04,4.770362e-05,1.054428e-01
SGPTL,5597,9.919161e-04,4.770362e-05,1.054623e-01
SGPTL,5598,9.757933e-04,4.770362e-05,1.054812e-01
SGPTL,5599,1.032725e-03,4.770362e-05,1.055000e-01
SGPTL,5600,1.084332e-03,4.770362e-05,1.055194e-01
SGPTL,5601,1.157913e-03,4.770362e-05,1.055388e-01
SGPTL,5602,1.153476e-03,4.770362e-05,1.055577e-01
SGPTL,5603,1.156288e-03,4.770362e-05,1.055772e-01
SGPTL,5604,1.189899e-03,4.770362e-05,1.055965e-01
SGPTL,5605,1.188853e-03,4.770362e-05,1.056157e-01
SGPTL,5606,1.193141e-03,4.770362e-05,1.056346e-01
SGPTL,5607,1.325454e-03,4.770362e-05,1.056529e-01
SGPTL,5608,1.392471e-03,4.770362e-05,1.056711e-01
SGPTL,5609,1.559176e-03,4.770362e-05,1.056897e-01
SGPTL,5610,1.464098e-03,4.770362e-05,1.057080e-01
SGPTL,5611,1.324499e-03,4.770362e-05,1.057268e-01
SGPTL,5612,1.272202e-03,4.770362e-05,1.057435e-01
SGPTL,5613,1.314093e-03,4.770362e-05,1.057621e-01
SGPTL,5614,1.230250e-03,4.770362e-05,1.057815e-01
SGPTL,5615,1.196661e-03,4.770362e-05,1.058010e-01
SGPTL,5616,1.172597e-03,4.770362e-05,1.058203e-01
SGPTL,5617,1.167614e-03,4.770362e-05,1.058398e-01
SGPTL,5618,1.302474e-03,4.770362e-05,1.058589e-01
SGPTL,5619,1.339868e-03,4.770362e-05,1.058780e-01
SGPTL,5620,1.301146e-03,4.770362e-05,1.058976e-01
SGPTL,5621,1.326629e-03,4.770362e-05,1.059168e-01
SGPTL,5622,1.269363e-03,4.770362e-05,1.059359e-01
SGPTL,5623,1.438978e-03,4.770362e-05,1.059553e-01
SGPTL,5624,1.563639e-03,4.770362e-05,1.059747e-01
SGPTL,5625,1.575301e-03,4.770362e-05,1.059938e-01
SGPTL,5626,1.424095e-03,4.770362e-05,1.060131e-01
SGPTL,5627,1.346427e-03,4.770362e-05,1.060321e-01
SGPTL,5628,1.282838e-03,4.770362e-05,1.060508e-01
SGPTL,5629,1.255924e-03,4.770362e-05,1.060700e-01
SGPTL,5630,1.270705e-03,4.770362e-05,1.060893e-01
SGPTL,5631,1.190258e-03,4.770362e-05,1.061085e-01
SGPTL,5632,1.211478e-03,4.770362e-05,1.061277e-01
SGPTL,5633,1.268734e-03,4.770362e-05,1.061472e-01
SGPTL,5634,1.294620e-03,4.770362e-05,1.061660e-01
SGPTL,5635,1.358050e-03,4.770362e-05,1.061854e-01
SGPTL,5636,1.522919e-03,4.770362e-05,1.062045e-01
SGPTL,5637,1.588861e-03,4.770362e-05,1.062238e-01
SGPTL,5638,1.569008e-03,4.770362e-05,1.062431e-01
SGPTL,5639,1.437626e-03,4.770362e-05,1.062625e-01
SGPTL,5640,1.304031e-03,4.770362e-05,1.062791e-01
SGPTL,5641,1.214559e-03,4.770362e-05,1.062984e-01
SGPTL,5642,1.198287e-03,4.770362e-05,1.063178e-01
SGPTL,5643,1.160753e-03,4.770362e-05,1.063372e-01
SGPTL,5644,1.172230e-03,4.770362e-05,1.063564e-01
SGPTL,5645,1.167221e-03,4.770362e-05,1.063741e-01
SGPTL,5646,1.128781e-03,4.770362e-05,1.063930e-01
SGPTL,5647,1.100755e-03,4.770362e-05,1.064117e-01
SGPTL,5648,1.114014e-03,4.770362e-05,1.064310e-01
SGPTL,5649,1.144367e-03,4.770362e-05,1.064502e-01
SGPTL,5650,1.241097e-03,4.770362e-05,1.064693e-01
SGPTL,5651,1.200101e-03,4.770362e-05,1.064885e-01
SGPTL,5652,1.162969e-03,4.770362e-05,1.065070e-01
SGPTL,5653,1.121951e-03,4.770362e-05,1.065255e-01
SGPTL,5654,1.180846e-03,4.770362e-05,1.065448e-01
SGPTL,5655,1.170797e-03,4.770362e-05,1.065643e-01
SGPTL,5656,1.205679e-03,4.770362e-05,1.065831e-01
SGPTL,5657,1.195794e-03,4.770362e-05,1.066023e-01
SGPTL,5658,1.164643e-03,4.770362e-05,1.066213e-01
SGPTL,5659,1.184118e-03,4.770362e-05,1.066399e-01
SGPTL,5660,1.378619e-03,4.770362e-05,1.066592e-01
SGPTL,5661,1.307047e-03,4.770362e-05,1.066786e-01
SGPTL,5662,1.243725e-03,4.770362e-05,1.066979e-01
SGPTL,5663,1.148487e-03,4.770362e-05,1.067170e-01
SGPTL,5664,1.106946e-03,4.770362e-05,1.067360e-01
SGPTL,5665,1.122645e-03,4.770362e-05,1.067554e-01
SGPTL,5666,1.257135e-03,4.770362e-05,1.067731e-01
SGPTL,5667,1.363169e-03,4.770362e-05,1.067915e-01
SGPTL,5668,1.419853e-03,4.770362e-05,1.068109e-01
SGPTL,5669,1.458454e-03,4.770362e-05,1.068301e-01
SGPTL,5670,1.380081e-03,4.770362e-05,1.068491e-01
SGPTL,5671,1.328488e-03,4.770362e-05,1.068685e-01
SGPTL,5672,1.394274e-03,4.770362e-05,1.068907e-01
SGPTL,5673,1.417975e-03,4.770362e-05,1.069109e-01
SGPTL,5674,1.295417e-03,4.770362e-05,1.069308e-01
SGPTL,5675,1.304103e-03,4.770362e-05,1.069503e-01
SGPTL,5676,1.253248e-03,4.770362e-05,1.069692e-01
SGPTL,5677,1.288984e-03,4.770362e-05,1.069887e-01
SGPTL,5678,1.263806e-03,4.770362e-05,1.070081e-01
SGPTL,5679,1.257595e-03,4.770362e-05,1.070272e-01
SGPTL,5680,1.264416e-03,4.770362e-05,1.070461e-01
SGPTL,5681,1.187589e-03,4.770362e-05,1.070655e-01
SGPTL,5682,1.214842e-03,4.770362e-05,1.070848e-01
SGPTL,5683,1.239558e-03,4.770362e-05,1.071037e-01
SGPTL,5684,1.269953e-03,4.770362e-05,1.071231e-01
SGPTL,5685,1.253813e-03,4.770362e-05,1.071425e-01
SGPTL,5686,1.256647e-03,4.770362e-05,1.071616e-01
SGPTL,5687,1.233242e-03,4.770362e-05,1.071812e-01
SGPTL,5688,1.244530e-03,4.770362e-05,1.072006e-01
SGPTL,5689,1.265696e-03,4.770362e-05,1.072198e-01
SGPTL,5690,1.221699e-03,4.770362e-05,1.072391e-01
SGPTL,5691,1.186122e-03,4.770362e-05,1.072585e-01
SGPTL,5692,1.222788e-03,4.770362e-05,1.072749e-01
SGPTL,5693,1.250269e-03,4.770362e-05,1.072942e-01
SGPTL,5694,1.188381e-03,4.770362e-05,1.073115e-01
SGPTL,5695,1.266589e-03,4.770362e-05,1.073307e-01
SGPTL,5696,1.305652e-03,4.770362e-05,1.073494e-01
SGPTL,5697,1.320042e-03,4.770362e-05,1.073687e-01
